web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706124107-1694","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 12 simple 64Go","245 000 FCFA","Médina","media/annonces/pics/thumbs/89b09bdd3cc451eea38efc7478998d48.jpeg"
"1706124107-1695","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 11 simple 64Go","195 000 FCFA","Médina","media/annonces/pics/thumbs/a02533219412ed4b2c5d9c01eb76dad0.jpeg"
"1706124107-1696","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 12 Pro 128Go","340 000 FCFA","Médina","media/annonces/pics/thumbs/3027430443aad06223ba44c00a573eae.jpeg"
"1706124107-1697","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone XR 128Go","165 000 FCFA","Médina","media/annonces/pics/thumbs/a32c2e5738f94e2f69fdc8d4a7088768.jpeg"
"1706124107-1698","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 7 Plus 32Go Vrac","88 000 FCFA","Médina","media/annonces/pics/thumbs/daf6dbbce674b70dbc353302472007bc.jpeg"
"1706124107-1699","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 7 simple 32Go","66 000 FCFA","Médina","media/annonces/pics/thumbs/d917b0da9a1c749ec1b9858eddac432c.jpeg"
"1706124107-1700","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone XR 64Go Vrac","145 000 FCFA","Médina","media/annonces/pics/thumbs/b1565edd29e6b399a7450922e74766ec.jpeg"
"1706124107-1701","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 13 Pro 128Go","475 000 FCFA","Médina","media/annonces/pics/thumbs/61b76ca4f32c5f2fcf966e35569c2b36.jpeg"
"1706124107-1702","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 12 simple 64Go","250 000 FCFA","Médina","media/annonces/pics/thumbs/d83a42cf7462221b22962ca5918882a6.jpeg"
"1706124107-1703","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 7 simple 32Go","66 000 FCFA","Médina","media/annonces/pics/thumbs/3422f879ba708984a88c303bbf9a8d86.jpeg"
"1706124107-1704","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","IPhone 13 Pro 128Go","465 000 FCFA","Médina","media/annonces/pics/thumbs/307ea448586da2bac1f98ea544bddce0.jpeg"
"1706124107-1705","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","Iphone 14 Pro Max 128/256Go Scellé","","Médina","media/annonces/pics/thumbs/00074f6a89b029582697546e96cef805.jpeg"
"1706124107-1706","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","Promo Iphone 14 Pro Max 128/256Go","840 000 FCFA","Médina","media/annonces/pics/thumbs/1ea11d564e68d0cf2f1ab5164156a48e.jpeg"
"1706124107-1707","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","Iphone","450 000 FCFA","Dakar","media/annonces/pics/thumbs/deb026f9157a3077293cf4da3ee20725.jpeg"
"1706124107-1708","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","iPhone 13 Pro max","520 000 FCFA","Dakar","media/annonces/pics/thumbs/f4c2b5b1c5b03c0288365af40499b1dc.jpeg"
"1706124107-1709","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=2","iPhone 13 pro","450 000 FCFA","Dakar","img/nophoto.png"
"1706124112-1710","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","iPhone 11 simple 128Go","165 000 FCFA","Médina","media/annonces/pics/thumbs/c47977e133afe90342680a1107315e38.jpeg"
"1706124112-1711","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","iPhone 11 simple 128Go","160 000 FCFA","Médina","media/annonces/pics/thumbs/714670cc4e80ea24895d27b1e98bcc42.jpeg"
"1706124112-1712","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Iphone 13 neuf","420 000 FCFA","Nord Foire","media/annonces/pics/thumbs/f7afc01c26598a88148423a0a0df1655.jpg"
"1706124112-1713","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","iPhone 12 Pro Max","310 000 FCFA","Dakar","media/annonces/pics/thumbs/d2d5987201964a8f2d4b8a440ba0620f.jpeg"
"1706124112-1714","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Samsung fold 3","250 000 FCFA","Thiès","media/annonces/pics/thumbs/8c400f197c451c000ac6dad05ee67e91.jpg"
"1706124112-1715","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Samsung S22 ultra","450 000 FCFA","Diamniadio","media/annonces/pics/thumbs/1249965fd2de7ca3e39a7233ede3a349.jpg"
"1706124112-1716","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","iPhone 14 e-sim","","Dakar","media/annonces/pics/thumbs/a17490b355104f6f1f841e669921ca32.jpeg"
"1706124112-1717","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Samsung Z fold 4 256GB","545 000 FCFA","Dakar","media/annonces/pics/thumbs/2436be79220e7e318669c5baef4b3f9a.jpeg"
"1706124112-1718","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Samsung Z fold 3 256GB","420 000 FCFA","Dakar","media/annonces/pics/thumbs/3fd18b8ac5559b580d842636466dddcf.jpeg"
"1706124112-1719","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Samsung note 20 ultra 256GB","285 000 FCFA","Dakar","media/annonces/pics/thumbs/f5eb1ad617dbb78832ef6a42a1d4d096.jpeg"
"1706124112-1720","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Huawei mate x3 512GB","1 150 000 FCFA","Dakar","media/annonces/pics/thumbs/74eee35ceb499b56fec429f1cd8d3abf.jpeg"
"1706124112-1721","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Huawei p30 pro 256GB","245 000 FCFA","Dakar","media/annonces/pics/thumbs/e6a0fc780e315f20ce1dc08dfb03789f.jpeg"
"1706124112-1722","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Google pixel 7 pro 256GB","345 000 FCFA","Dakar","media/annonces/pics/thumbs/0f529a465b8d05a6f9e405347d0785bc.jpeg"
"1706124112-1723","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Google pixel 6 128GB","185 000 FCFA","Dakar","media/annonces/pics/thumbs/ffefbbddef1dc30bb5b63fba0ba012f0.jpeg"
"1706124112-1724","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Samsung note 10+ 256GB","185 000 FCFA","Dakar","media/annonces/pics/thumbs/86c5f649e1d81a7c31687b65aa852190.jpeg"
"1706124112-1725","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","IPhone 12 Pro Max 128GB","430 000 FCFA","Dakar","media/annonces/pics/thumbs/05d4f4eb0e0f4a305967bc3ef595936b.jpeg"
"1706124112-1726","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","Samsung s20 5G 128GB Ram 12GB","132 000 FCFA","Dakar","media/annonces/pics/thumbs/41e448d4a5ba9838c251fc7f9a348869.jpeg"
"1706124112-1727","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=1","IPhone 12 simple 128GB scellé","335 000 FCFA","Dakar","media/annonces/pics/thumbs/0e573102a6a40707a8d480e29a4d060b.jpeg"
